,SRR6819014,SRR6819015,SRR6819016,SRR6819017,SRR6819018,SRR6819019,SRR6819020,SRR6819021,SRR6819022,SRR6819023
FUN_003982,1,1,1,1,1,1,1,1,1,1
FUN_003983,0,0,0,0,0,0,0,0,0,0
FUN_003984,334,463,354,321,640,579,314,636,455,753
FUN_003985,0,0,0,0,0,0,0,0,0,3
FUN_003986,0,7,3,6,1,5,0,0,3,6
FUN_003987,13,31,0,11,19,5,0,23,27,20
FUN_003988,0,0,0,0,0,0,0,0,0,0
FUN_003989,629,703,778,784,1598,1152,762,1426,1220,1440
FUN_020059,1071,1307,1104,1107,2045,1546,1258,2331,1839,2511
FUN_023357,2,0,0,0,0,5,0,0,0,2
FUN_023356,0,0,0,0,0,0,0,0,0,0
FUN_020051,1614,2439,686,952,3120,612,602,185,214,689
FUN_020050,0,0,0,0,0,0,0,0,0,0
FUN_020053,0,0,0,0,0,0,0,0,0,0
FUN_020052,26,27,22,27,14,7,21,4,7,4
FUN_020055,1,2,2,2,3,3,1,2,1,4
FUN_014656,34,41,15,37,59,66,43,89,69,97
FUN_020057,385,533,572,517,914,638,496,930,739,928
FUN_020056,538,562,682,527,22,117,638,38,60,77
FUN_026186,16,29,21,38,33,21,21,29,45,44
FUN_026181,105,156,267,213,238,156,125,88,85,231
FUN_023352,88,157,91,89,160,117,87,219,109,231
FUN_026183,35,35,23,52,60,36,48,48,9,28
FUN_023350,13654,18019,24557,17157,20114,16168,14342,18473,14208,18826
FUN_001728,0,0,0,0,0,0,0,0,0,0
FUN_001729,0,0,0,0,0,3,0,6,0,0
FUN_001722,2,3,0,2,3,3,1,0,2,9
FUN_001720,41,42,42,49,57,27,40,52,36,68
FUN_001721,242,311,117,82,218,92,99,152,66,305
FUN_001726,5,16,11,14,10,4,6,5,7,18
FUN_001727,0,0,0,0,0,0,0,0,0,0
FUN_001724,100,214,89,102,194,137,81,215,211,243
FUN_001725,216,239,150,304,56,165,500,47,53,65
FUN_014610,379,522,534,565,916,650,491,847,673,919
FUN_007603,0,0,0,0,0,0,0,0,0,3
FUN_007602,0,2,21,2,4,1,3,0,4,5
FUN_007601,60,101,80,92,122,58,59,93,50,117
FUN_007600,30,77,52,24,108,74,50,205,110,141
FUN_007607,20,40,14,28,57,37,35,38,51,38
FUN_007606,146,169,135,102,284,220,136,210,189,293
FUN_007605,292,343,295,343,793,515,332,793,652,828
FUN_007604,27,112,90,53,332,260,48,741,338,429
FUN_007609,0,0,0,0,0,0,0,0,0,0
FUN_007608,899,1189,672,806,1625,1191,1020,1432,1287,1725
FUN_008534,50,43,19,41,77,34,42,34,63,81
FUN_008535,118,163,155,108,331,219,159,334,249,344
FUN_008536,0,0,0,0,0,0,0,0,0,0
FUN_008537,28,60,32,20,135,71,29,213,89,219
FUN_008530,0,0,0,0,0,0,0,0,0,0
FUN_008531,44,36,46,38,76,61,38,88,75,105
FUN_008532,21,38,29,49,16,33,32,7,5,37
FUN_008533,424,504,455,526,1035,838,763,1149,993,1214
FUN_008538,0,0,10,0,49,309,638,301,305,293
FUN_008539,17,21,15,24,9,30,8,0,9,5
FUN_005115,0,0,0,0,0,0,1,3,1,0
FUN_005114,44,67,30,48,131,119,112,116,103,171
FUN_005117,0,0,0,0,0,0,0,0,0,0
FUN_005116,4008,4451,5667,4962,16320,4921,4082,15974,5918,10251
FUN_005111,0,0,0,0,0,0,0,0,0,0
FUN_005110,2,0,0,0,0,0,0,2,0,0
FUN_005113,0,6,15,19,7,6,14,17,18,22
FUN_005112,0,0,0,0,1,0,0,0,0,0
FUN_005119,0,3,3,5,10,9,18,7,14,14
FUN_005118,626,734,190,490,1500,903,1599,1230,1085,1693
FUN_029098,1066,795,606,510,540,434,754,140,103,471
FUN_029099,58,158,135,142,269,242,152,251,215,352
FUN_029096,61,53,45,84,113,102,87,167,119,169
FUN_029097,59,216,112,37,298,353,89,396,321,439
FUN_029094,7,23,17,27,0,0,0,0,11,0
FUN_029095,36,140,7,0,673,364,0,14,9,55
FUN_029092,1223,1145,873,802,198,187,1200,14,4,49
FUN_029093,384,529,453,398,1065,871,557,1182,701,1285
FUN_029090,109,182,90,77,881,841,2090,1190,1400,1408
FUN_029091,1941,2559,3131,2278,4228,4491,2441,4692,3968,4719
FUN_003618,93,137,169,171,332,223,161,291,199,350
FUN_003619,0,0,0,0,0,0,0,0,0,0
FUN_004648,1466,1962,1821,1939,4089,2972,2375,3989,2849,3887
FUN_004649,1,1,0,3,5,0,3,2,1,4
FUN_004642,0,0,0,0,0,0,0,0,0,0
FUN_004643,268,347,349,305,523,491,365,607,521,648
FUN_004640,784,884,837,677,2363,2041,1174,2392,1884,2835
FUN_003613,247,75,39,118,52,112,411,0,2,71
FUN_003614,502,724,725,817,569,557,626,467,314,626
FUN_003615,0,0,0,2,4,0,0,2,0,2
FUN_004644,2,3,0,0,10,7,0,11,12,4
FUN_004645,2270,3090,1521,2388,5385,4622,4608,5060,4881,6004
FUN_010364,2890,2613,2510,2685,5136,3330,3220,2894,2820,5195
FUN_010365,0,0,0,0,0,0,0,0,0,0
FUN_010366,19,24,30,0,4033,16155,20354,11919,9590,10169
FUN_010367,104,133,125,131,258,188,162,222,235,309
FUN_010360,0,0,0,0,0,0,0,0,0,0
FUN_010361,370,520,409,342,953,637,595,945,739,1186
FUN_010362,740,806,391,291,1170,770,503,741,631,1024
FUN_010363,0,6,7,2,4,6,9,6,6,8
FUN_010368,494,474,409,455,1378,1181,886,1380,1177,1561
FUN_010369,30,37,39,26,80,89,45,106,84,82
FUN_028329,160,232,168,177,313,275,188,316,230,353
FUN_028328,25,51,35,54,38,34,26,23,40,55
FUN_028327,530,594,756,648,747,768,441,670,464,704
FUN_028326,4,0,0,0,5,5,8,2,4,7
FUN_028325,93,203,229,276,81,95,149,44,31,104
FUN_028324,35,33,11,16,29,41,32,11,28,40
FUN_028323,4,12,1,4,8,4,5,19,12,19
FUN_028322,1,2,0,0,1,0,0,1,1,0
FUN_028321,379,617,486,532,891,802,465,923,771,1014
FUN_028320,0,0,0,0,0,0,0,0,0,0
FUN_002414,0,0,0,0,3,3,3,0,0,3
FUN_002569,0,0,0,0,0,0,0,0,0,0
FUN_025988,1,3,0,4,6,10,1,10,2,6
FUN_009558,0,0,0,0,0,0,0,0,0,0
FUN_002561,0,0,1,0,0,0,0,0,0,0
FUN_002560,0,0,0,0,0,0,0,0,0,0
FUN_002563,0,0,0,0,0,0,0,0,0,0
FUN_002562,0,0,0,0,0,0,0,0,0,0
FUN_002565,3,0,2,1,5,3,3,2,4,6
FUN_002564,69,111,86,77,168,132,93,140,124,240
FUN_002567,0,0,0,0,0,0,0,0,0,0
FUN_002566,60,81,75,42,128,108,111,119,137,131
FUN_011095,0,0,0,0,0,0,0,0,0,0
FUN_011094,38,55,54,63,127,98,60,145,124,157
FUN_011097,31,41,30,33,52,49,36,68,54,50
FUN_011096,73,110,77,49,88,57,80,109,129,170
FUN_011091,0,0,0,0,0,14,8,5,13,7
FUN_011090,0,0,0,0,0,0,0,0,0,0
FUN_011093,0,0,0,0,0,0,0,0,0,0
FUN_012219,0,1,0,0,0,0,0,3,0,1
FUN_012216,0,14,0,9,0,12,0,10,7,0
FUN_012217,3,17,14,19,259,2943,6586,1604,1381,2275
FUN_012214,119,99,128,54,120,104,105,94,78,135
FUN_012215,238,377,243,223,357,257,378,334,332,368
FUN_012212,3,4,0,3,0,0,14,0,0,2
FUN_012213,448,636,665,606,1290,956,664,1220,992,1365
FUN_012210,0,0,0,0,0,0,0,0,2,0
FUN_012211,79,86,119,117,187,135,141,228,129,225
FUN_002947,69,147,91,128,171,125,121,126,128,152
FUN_025981,14,29,20,17,14,9,14,12,7,11
FUN_025982,0,0,0,0,0,0,0,0,0,0
FUN_009552,0,2,2,0,4,2,0,3,3,7
FUN_011549,2922,4654,3316,3400,3436,2533,3608,2869,3064,4038
FUN_011548,0,0,0,0,0,0,0,0,0,0
FUN_011547,312,454,315,268,777,479,500,713,620,813
FUN_011546,0,0,0,0,0,0,0,0,0,1
FUN_011545,345,448,429,454,795,645,437,771,706,865
FUN_011544,0,0,0,0,0,0,0,0,0,0
FUN_011543,0,3,0,0,0,0,0,0,0,1
FUN_011542,0,0,0,0,0,0,0,0,0,0
FUN_011541,50,50,11,7,264,56,9,146,70,119
FUN_002942,105,92,107,63,158,88,102,167,115,210
FUN_025986,0,0,0,0,0,0,0,0,0,0
FUN_025987,0,0,0,0,0,0,0,0,0,0
FUN_014687,40,64,25,17,68,33,15,21,32,34
FUN_014686,1404,1815,2041,1502,2247,1844,1560,2038,1858,2458
FUN_014685,174,318,301,232,475,499,328,484,405,561
FUN_014684,0,0,0,0,0,0,0,0,0,0
FUN_014683,368,265,217,240,66,151,407,10,5,96
FUN_014682,79,97,79,88,147,125,70,140,104,128
FUN_014680,391,514,268,460,847,932,618,973,899,1171
FUN_014689,5,11,10,3,10,6,12,9,7,13
FUN_014688,17,19,0,21,27,10,12,39,38,40
FUN_009618,47,97,87,114,198,136,92,186,141,186
FUN_009619,0,0,0,0,0,0,0,0,0,0
FUN_009616,0,0,0,0,0,0,0,0,0,0
FUN_009617,36,62,51,61,85,69,77,85,90,108
FUN_009614,0,0,0,0,0,0,0,0,0,0
FUN_009615,0,0,0,0,0,20,0,0,0,13
FUN_009612,524,804,591,602,1059,903,713,1033,889,1182
FUN_009613,64,81,30,31,130,90,56,203,108,148
FUN_009610,0,0,0,0,0,0,0,0,0,0
FUN_009611,59,117,146,100,199,147,81,167,127,165
FUN_029535,11,14,8,25,67,55,51,44,17,21
FUN_029534,2,0,0,0,0,5,0,0,0,0
FUN_029537,276,389,229,364,582,469,436,535,558,639
FUN_029536,11327,15221,15695,11240,3637,2435,11278,2627,6822,4205
FUN_029531,709,753,836,559,1765,1555,850,1891,1553,2096
FUN_029530,134,177,211,128,281,260,193,289,241,314
FUN_029533,371,513,400,429,817,556,515,734,660,943
FUN_029532,0,2,0,0,0,2,0,0,0,0
FUN_029539,18,37,7,25,36,9,34,40,44,42
FUN_029538,0,0,0,0,0,0,0,0,0,0
FUN_016018,3,2,0,0,9,5,1,4,5,10
FUN_016019,0,0,0,0,0,0,0,0,0,0
FUN_016014,11,15,5,6,12,0,6,7,5,18
FUN_016015,0,4,0,0,0,6,0,6,0,3
FUN_016016,0,0,0,0,0,0,0,0,0,0
FUN_016017,1084,1074,1009,833,1635,1278,996,1542,1224,1713
FUN_016010,57,130,39,49,1096,396,111,578,319,702
FUN_016011,1872,2818,2504,2789,4038,3486,3040,4643,3811,4922
FUN_016012,49,37,68,0,63,15,26,38,36,39
FUN_016013,6,4,6,3,5,4,4,3,6,6
FUN_026721,17,28,12,24,34,16,24,26,21,28
FUN_019304,0,0,0,0,0,0,0,0,0,0
FUN_005629,2383,3780,3079,3594,5200,4969,4327,5213,4499,6283
FUN_019306,1580,2683,1532,1082,44789,31908,18110,42084,31234,44187
FUN_026725,0,0,0,0,0,0,0,0,0,0
FUN_019300,0,2,0,0,0,0,2,1,2,4
FUN_028668,13,10,7,15,14,12,10,21,13,23
FUN_026727,32,38,31,45,71,44,45,57,45,63
FUN_026208,0,0,0,0,0,0,0,0,0,0
FUN_026209,26,22,12,18,40,12,16,28,30,27
FUN_028662,8,19,8,4,11,14,6,10,7,17
FUN_026207,0,0,0,0,0,0,0,0,0,0
FUN_028660,26,36,8,24,36,7,19,13,38,50
FUN_026205,407,429,538,464,927,869,504,873,692,1064
FUN_028666,0,2,0,0,2,0,2,2,2,0
FUN_026203,1239,1746,1177,1294,2078,1518,1462,1695,1603,2336
FUN_028664,25,12,0,23,20,26,18,17,20,23
FUN_028665,120,182,125,168,385,350,199,378,310,427
FUN_022189,0,0,0,0,0,0,0,0,0,0
FUN_022188,316,589,404,393,546,483,375,551,484,730
FUN_022181,0,0,0,0,0,0,0,0,0,0
FUN_022180,65,121,111,110,125,141,57,149,122,173
FUN_022183,0,0,0,0,0,0,0,0,0,0
FUN_022182,7133,9653,9152,7941,13114,10664,9078,12402,10038,12762
FUN_022185,0,0,0,0,0,0,0,0,0,0
FUN_022184,438,390,208,306,413,313,370,240,238,433
FUN_022187,1,9,6,2,5,9,2,5,4,3
FUN_022186,2,0,0,8,1,5,3,4,0,6
FUN_017659,154,230,233,182,411,286,237,363,320,409
FUN_017658,9,6,0,0,20,31,8,56,22,39
FUN_017655,147,209,151,179,472,318,388,487,354,467
FUN_017654,427,570,705,601,1261,985,734,1156,1034,1557
FUN_017657,7,12,7,13,2,3,17,0,2,5
FUN_017656,0,0,0,0,0,0,0,0,0,0
FUN_017651,38,54,36,22,144,39,7,71,97,119
FUN_017650,0,0,0,0,0,0,0,0,0,0
FUN_017653,0,1,0,0,1,0,1,1,0,1
FUN_017652,3,16,4,0,12,0,0,5,0,10
FUN_023582,0,0,0,0,0,0,0,0,0,0
FUN_023583,0,0,0,0,0,0,0,0,0,0
FUN_023580,3,4,0,2,4,0,9,3,3,5
FUN_023581,71,70,34,53,115,82,49,96,95,124
FUN_023586,0,0,0,0,0,0,0,0,0,0
FUN_023587,0,0,0,0,0,0,0,0,0,0
FUN_023584,4,0,0,4,0,4,2,0,0,0
FUN_023585,49,60,72,70,93,99,57,97,51,116
FUN_023588,114,178,129,171,339,247,207,363,293,335
FUN_023589,449,721,556,490,1362,1442,664,2190,1699,1704
FUN_022233,263,365,339,301,563,286,304,534,368,580
FUN_010345,192,272,223,289,464,354,263,379,379,552
FUN_022231,0,0,0,8,16,0,0,8,11,4
FUN_022230,313,525,498,587,1083,826,466,832,727,1152
FUN_022237,214,439,284,251,667,954,1572,920,1035,1085
FUN_022236,0,0,0,0,0,0,0,0,0,0
FUN_022235,211,230,272,255,522,516,308,529,450,652
FUN_022234,346,550,724,469,718,459,377,738,557,730
FUN_022239,0,0,0,0,0,2,0,0,0,0
FUN_022238,440,809,569,917,924,957,513,460,579,1209
FUN_019550,646,322,441,179,84,79,165,48,46,117
FUN_019551,31,37,41,44,55,54,29,79,49,67
FUN_014300,11757,14721,9934,11759,20683,15764,14147,19910,16491,19896
FUN_014301,0,0,0,0,0,0,0,0,0,0
FUN_019554,0,0,0,0,0,0,0,0,0,0
FUN_019555,17,29,13,31,25,32,21,16,14,24
FUN_014304,1388,2398,1736,2307,3187,2916,2035,2699,2357,3391
FUN_019557,406,700,587,601,935,731,650,768,675,1089
FUN_019558,245,180,232,244,508,264,260,390,344,435
FUN_019559,920,1333,1287,1276,2047,1512,1241,1932,1526,2067
FUN_014308,94,118,59,63,23,27,43,3,0,44
FUN_014309,6,7,5,0,5,7,0,4,0,0
FUN_024176,222,393,434,347,637,358,370,557,455,612
FUN_024177,0,0,0,0,0,0,0,0,0,0
FUN_024174,0,0,0,0,0,0,0,0,0,0
FUN_024175,224,231,349,296,494,399,276,454,426,565
FUN_024172,323,531,447,414,819,718,364,566,518,768
FUN_024173,9,10,4,0,96,106,117,180,137,187
FUN_024170,1,2,2,2,2,4,4,3,3,5
FUN_024171,0,0,0,0,0,0,0,0,0,0
FUN_024178,18,15,18,15,37,34,15,35,22,28
FUN_024179,10,19,3,17,12,11,8,18,21,26
FUN_030667,0,77,53,13,127,181,22,144,108,268
FUN_030666,226,895,978,269,1005,1432,454,2266,893,3375
FUN_030665,2,0,2,4,3,4,3,2,11,4
FUN_030664,10,10,14,8,14,0,0,14,6,9
FUN_030663,12,18,11,17,20,28,8,21,14,18
FUN_030662,6,5,0,5,11,10,4,1,3,7
FUN_030661,51,80,63,44,136,84,67,189,86,138
FUN_030660,20,30,18,17,70,37,26,58,72,74
FUN_021526,0,0,0,0,0,0,0,0,0,0
FUN_021527,100,169,164,131,339,305,132,278,246,380
FUN_021524,109,110,41,132,197,178,145,258,176,181
FUN_021525,52,100,44,25,1066,584,70,1098,792,946
FUN_021522,83,112,31,80,117,108,142,207,153,149
FUN_021523,76,108,89,68,226,150,108,137,119,179
FUN_030669,231,242,175,152,366,249,195,303,273,392
FUN_021521,135,206,228,199,314,275,213,260,235,267
FUN_005393,70,98,75,97,237,150,85,254,209,265
FUN_029185,467,841,1045,617,1805,1213,827,1127,513,1245
FUN_029187,49,128,35,111,14,85,108,0,3,43
FUN_020699,598,897,665,612,1038,746,699,863,860,1138
FUN_020698,8018,6154,7744,3048,690,1235,4431,14,9,26
FUN_020697,6,2,5,1,9,7,3,2,4,3
FUN_020696,0,0,0,0,0,0,0,0,0,0
FUN_020695,88,392,198,65,13389,8598,4087,14649,12458,14417
FUN_020694,0,0,0,0,0,0,0,0,0,0
FUN_020693,0,0,0,0,0,0,0,0,0,0
FUN_020692,0,0,0,0,0,0,0,0,0,0
FUN_020691,4070,5440,5204,4991,8444,6533,4946,7621,5745,6976
FUN_020690,0,0,0,0,0,0,0,0,0,0
FUN_021190,438,600,607,702,1074,768,659,1035,874,1066
FUN_005759,0,0,0,0,0,0,0,0,0,0
FUN_005758,0,0,0,0,0,0,0,0,0,0
FUN_005753,242,342,251,302,430,263,290,370,400,515
FUN_005752,857,1215,819,754,1413,1255,1051,1438,1189,1842
FUN_005751,0,0,0,0,0,0,0,0,0,0
FUN_005750,67,340,227,293,447,494,324,583,491,603
FUN_005757,0,3,0,2,2,2,2,12,0,0
FUN_005756,0,0,0,0,0,0,0,0,0,0
FUN_005755,0,0,1,0,3,6,2,2,2,7
FUN_005754,259,429,324,310,388,243,334,325,372,465
FUN_001449,20,15,13,15,32,28,16,22,22,38
FUN_001448,0,0,0,0,0,0,0,0,0,0
FUN_001443,2,0,3,2,5,3,0,0,0,0
FUN_001442,30,27,23,23,54,43,18,35,44,57
FUN_001441,11,25,3,13,33,13,28,8,20,43
FUN_001440,0,8,0,0,59,61,29,81,77,93
FUN_001447,0,0,0,0,0,0,0,0,0,0
FUN_001446,0,0,0,0,11,10,0,7,0,10
FUN_001445,0,3,0,0,0,0,0,0,2,0
FUN_001444,0,0,0,0,0,0,0,0,0,0
FUN_004088,1168,1730,874,997,2818,1864,1759,2464,3296,3651
FUN_004089,483,1510,1344,1595,607,468,959,471,339,585
FUN_004080,248,345,296,373,653,475,358,535,469,695
FUN_004081,0,2,0,0,0,0,0,0,0,0
FUN_004082,0,0,0,0,0,0,0,0,0,0
FUN_004083,8,7,2,0,0,0,2,2,0,2
FUN_004084,0,0,0,0,0,2,1,2,1,0
FUN_004085,4,20,2,5,3,0,5,2,5,5
FUN_004086,86,166,92,264,38,17,278,0,3,20
FUN_004087,10,30,53,26,2,14,5,0,0,9
FUN_018096,0,0,0,0,0,0,0,0,0,0
FUN_018097,161,218,129,188,292,295,212,302,283,359
FUN_018094,2202,3438,2936,2425,3762,3118,3073,3863,3593,5146
FUN_018095,0,0,0,0,0,13,0,23,27,22
FUN_018092,0,0,0,0,0,0,0,0,0,0
FUN_018093,990,1551,1271,1143,2589,1803,1623,2173,2076,2691
FUN_018090,672,1267,746,682,1846,1784,1345,2084,1813,2321
FUN_018091,181,248,84,136,203,105,213,40,45,143
FUN_018098,0,8,0,17,0,0,0,0,0,0
FUN_018099,676,994,680,804,1116,872,829,944,907,1247
FUN_018328,27,55,33,27,50,69,64,52,35,69
FUN_018320,12,9,11,3,9,14,19,8,11,13
FUN_018321,0,4,0,0,5,0,0,3,9,0
FUN_018322,2,0,0,0,2,3,2,4,0,1
FUN_018323,655,945,633,289,3199,1933,640,3013,1475,1991
FUN_018324,35,23,5,26,52,13,24,28,17,85
FUN_018325,32,39,26,8,62,77,21,76,58,69
FUN_018326,282,485,320,331,1009,803,567,966,879,1256
FUN_018327,8,14,14,25,14,14,10,15,6,10
FUN_010412,0,0,3,0,2,2,0,0,3,2
FUN_003707,0,0,0,0,0,0,0,0,0,0
FUN_010410,15,10,6,7,12,13,7,4,12,16
FUN_003705,174,299,245,234,371,317,252,364,328,500
FUN_010416,66,82,46,28,177,84,77,90,63,113
FUN_003703,192,296,256,256,397,282,223,408,326,417
FUN_010414,1035,1641,977,1108,1839,1678,1313,1813,1677,2112
FUN_010415,35,70,40,43,95,52,58,97,68,96
FUN_015727,47241,70876,39774,55804,89193,68653,53981,69793,70382,90525
FUN_015726,44,28,30,34,25,30,76,0,0,35
FUN_010933,121,204,224,178,425,306,213,345,266,432
FUN_015724,20,17,18,7,10,24,11,8,3,13
FUN_015723,0,0,0,0,0,0,0,0,0,0
FUN_010934,163,259,266,200,317,260,195,256,214,357
FUN_007063,200,263,283,330,411,339,284,488,328,525
FUN_007062,12545,8386,20635,1883,9282,13905,8484,6484,6012,5517
FUN_007061,0,0,0,0,0,0,0,1,0,3
FUN_007060,904,1326,1080,973,1646,1450,1421,1523,1527,1968
FUN_007067,926,1240,1159,1017,1687,1236,1280,1513,1326,2152
FUN_010937,1188,1344,1278,1116,2799,1962,1602,2556,2011,3112
FUN_007065,0,0,0,0,0,0,0,0,0,0
FUN_007069,0,0,0,0,0,0,0,0,0,0
FUN_007068,24,58,23,27,70,74,60,103,113,110
FUN_019059,0,0,0,0,0,2,0,0,0,0
FUN_019058,0,0,0,0,9,7,0,4,0,0
FUN_025494,39,58,70,58,192,155,112,194,161,229
FUN_019051,1220,1760,692,287,17832,3332,522,8171,6466,11909
FUN_019050,6381,9027,7686,9172,14017,9638,8820,14417,10908,13580
FUN_019053,5,4,0,0,7,12,4,6,0,31
FUN_019052,570,1033,865,706,1320,1074,799,1046,875,1337
FUN_019055,138,187,202,177,331,258,175,317,188,361
FUN_019054,40,74,15,32,60,74,75,57,55,90
FUN_019057,55,77,47,41,45,35,60,21,27,78
FUN_019056,10870,16273,19173,15118,17674,14607,13319,16088,12625,16194
FUN_013017,200,274,85,203,349,283,271,312,351,395
FUN_013016,20,23,44,42,47,48,450,55,57,68
FUN_013015,0,0,0,0,0,5,0,0,0,9
FUN_013014,12,7,6,6,4,2,0,20,0,4
FUN_013013,0,0,0,0,0,0,0,0,0,2
FUN_013012,0,0,0,2,0,4,0,0,0,0
FUN_013011,1026,1112,1063,813,2835,2124,1779,2890,2230,2792
FUN_013010,245,364,314,291,609,488,341,594,475,567
FUN_013019,976,984,1117,996,1598,1166,1132,1513,932,1633
FUN_013018,211,297,259,211,461,378,258,362,334,511
FUN_030308,121,217,158,178,197,178,151,215,211,254
FUN_030309,0,0,0,2,3,0,0,0,0,0
FUN_030304,21,18,43,31,38,22,19,21,32,39
FUN_030305,1,12,5,12,10,11,5,25,14,15
FUN_030306,15,6,16,20,15,16,8,21,9,16
FUN_030307,128,186,154,78,195,137,169,182,144,219
FUN_030300,37,132,159,53,255,254,22,892,414,850
FUN_030301,50,79,76,75,107,78,76,87,88,100
FUN_030302,4,14,15,25,3020,2625,1608,4353,4105,3771
FUN_030303,156,212,175,291,249,192,202,383,128,188
FUN_002150,0,0,0,0,0,0,0,0,0,0
FUN_002151,67,99,61,62,238,197,82,187,170,229
FUN_002152,0,0,0,0,0,0,0,0,0,0
FUN_002153,0,0,0,0,0,0,0,0,0,0
FUN_002154,0,0,0,0,0,5,0,0,0,0
FUN_002155,86,114,102,85,270,198,85,480,202,317
FUN_002156,0,0,0,2,0,0,0,0,0,0
FUN_002157,0,0,0,0,0,0,0,0,0,0
FUN_002158,0,0,0,0,0,0,0,0,0,0
FUN_002159,0,0,0,0,0,0,0,0,0,0
FUN_016193,250,302,109,270,394,276,356,408,358,487
FUN_016192,148,358,122,211,220,222,151,134,130,228
FUN_004879,2092,2882,2958,3313,5300,3746,3034,4602,3812,4998
FUN_004878,336,716,704,486,819,799,468,819,648,976
FUN_023042,0,0,0,0,0,0,0,0,0,0
FUN_004871,33,50,47,53,68,63,64,69,70,82
FUN_004870,358,410,173,338,835,625,894,809,524,816
FUN_004873,387,726,461,497,2725,1086,551,1588,1206,1859
FUN_004872,368,383,225,434,207,238,569,32,43,378
FUN_004875,0,7,0,5,8,0,5,4,10,12
FUN_004874,0,0,0,0,0,0,0,0,0,1
FUN_004877,5,12,17,10,28,26,49,28,22,22
FUN_004876,2,2,0,0,1,7,2,4,1,2
FUN_010098,631,673,514,489,1131,859,799,1133,1020,1287
FUN_010099,825,1095,1091,1082,1750,1436,1243,2047,1389,1911
FUN_010096,1,1,1,2,4,8,1,6,2,4
FUN_010097,0,0,0,0,0,0,0,0,0,0
FUN_010094,42,61,52,24,50,64,56,84,44,47
FUN_010095,898,1953,826,963,4221,5339,1360,7091,5801,7159
FUN_010092,0,0,0,0,0,0,0,0,1,0
FUN_010093,0,5,5,0,0,0,0,7,0,0
FUN_010090,0,0,0,0,0,0,0,0,0,0
FUN_010091,219,323,318,317,638,680,379,698,554,704
FUN_012829,63,93,96,84,148,93,86,108,88,126
FUN_012828,0,0,0,0,0,0,0,0,0,0
FUN_012825,9,20,0,0,21,8,12,13,11,7
FUN_012824,450,672,570,529,1455,961,617,1211,890,1413
FUN_012827,34,67,33,37,55,20,27,39,35,62
FUN_012826,0,0,0,0,0,0,0,0,0,0
FUN_012821,439,816,520,569,933,523,598,1246,688,923
FUN_012820,0,0,0,0,0,0,0,0,0,0
FUN_012823,241,302,112,243,264,216,323,172,102,336
FUN_012822,3,9,6,4,14,7,7,27,16,19
FUN_002846,0,0,0,0,0,0,0,0,0,0
FUN_002847,197,234,228,209,498,377,269,427,358,515
FUN_002844,0,0,0,0,0,0,0,0,0,0
FUN_009897,56,101,60,97,146,134,72,168,98,163
FUN_002842,0,0,0,0,0,0,0,0,0,0
FUN_002843,149,519,484,254,270,301,147,448,252,454
FUN_009892,338,457,417,428,787,560,349,574,561,828
FUN_009893,1255,1845,1733,2038,1330,1101,1610,1119,780,1241
FUN_009898,40,51,45,52,79,40,34,53,58,85
FUN_009899,0,0,0,0,0,0,0,0,0,0
FUN_002848,5,3,0,2,5,5,0,0,2,3
FUN_002849,22,27,11,13,19,21,16,18,19,23
FUN_011328,221,242,195,237,385,274,376,331,313,411
FUN_011327,239,309,224,374,538,468,342,569,515,701
FUN_011326,10,12,16,12,20,8,10,9,13,19
FUN_011325,0,7,4,4,12,6,5,0,0,8
FUN_011324,50,61,18,4,138,26,12,49,34,63
FUN_011323,0,0,4,0,0,0,0,0,0,3
FUN_011322,0,0,0,0,0,0,8,0,0,0
FUN_011321,0,0,0,0,0,0,0,0,0,0
FUN_011320,1657,2844,2468,2323,1350,1157,2305,923,649,1192
FUN_000578,38,45,19,41,47,27,28,55,40,94
FUN_000579,0,0,0,0,0,0,0,0,0,0
FUN_008767,0,0,0,0,2,0,0,0,0,0
FUN_008766,5,4,3,4,11,4,0,8,10,8
FUN_008761,0,0,0,0,0,0,0,0,0,0
FUN_008760,73,99,88,110,270,220,116,232,183,297
FUN_008763,0,0,0,0,0,0,0,0,0,0
FUN_008762,0,0,0,0,0,0,0,0,0,0
FUN_000570,0,0,0,0,0,2,0,0,0,0
FUN_000571,0,0,0,0,0,0,0,0,0,0
FUN_000572,7374,10098,7198,6856,9723,11143,8417,6805,10904,13399
FUN_000573,15,31,25,25,60,48,26,65,44,57
FUN_000574,11,23,0,26,45,38,38,22,37,30
FUN_008768,8,14,6,11,21,13,12,14,19,21
FUN_000576,0,0,0,3,7,0,0,8,0,0
FUN_000577,5961,6187,6031,5531,16751,12764,7341,16086,12141,17831
FUN_008843,106,113,127,154,200,152,113,147,144,201
FUN_028649,0,11,0,27,8,17,0,0,0,4
FUN_021849,21,43,28,28,59,48,36,54,72,71
FUN_030547,0,14,10,11,42,13,26,27,45,42
FUN_016678,339,453,466,391,772,557,437,652,614,796
FUN_016679,57,83,58,58,68,42,38,77,60,92
FUN_016674,0,0,0,0,0,0,0,0,0,0
FUN_016675,0,0,0,0,1,0,0,1,0,2
FUN_016676,575,750,499,375,2128,1019,699,1265,1059,1640
FUN_016677,0,0,0,0,0,0,0,0,0,0
FUN_016670,35,46,17,45,86,84,49,89,93,130
FUN_016671,41,37,8,22,38,18,21,40,35,38
FUN_016672,0,0,0,0,0,0,0,0,0,0
